_01_category,_02_state,_03_branch_name,_04_address,_07_google_map_url,_08_bank_data_url,_09_bank_type,_11_mother_bank_name,
Local Bank,Selangor,Tanjung Karang,"Ground Floor, Lot 342

Bangunan Tabung Haji

45500 Tanjung Karang

Selangor","https://www.google.com/maps/place/Pejabat+Cawangan+Tabung+Haji+Tanjong+Karang/@3.4252997,101.1738966,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor,+Lot+342++Bangunan+Tabung+Haji++45500+Tanjung+Karang++Selangor%22!3m6!1s0x31cc8de41656a223:0x497cb35206c5d0e8!8m2!3d3.4252997!4d101.1760853!15sCk0iR3JvdW5kIEZsb29yLCBMb3QgMzQyICBCYW5ndW5hbiBUYWJ1bmcgSGFqaSAgNDU1MDAgVGFuanVuZyBLYXJhbmcgIFNlbGFuZ29yIiIDiAEBkgEEYmFua-ABAA!16s%2Fg%2F1pzs6jzms?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,UiTM Shah Alam,"Ground Floor

Bangunan Prima Siswa

Universiti Teknologi MARA

40450 Shah Alam

Selangor","https://www.google.com/maps/place/Kompleks+Prima+Siswa/@3.0695088,101.4958258,17z/data=!4m10!1m2!2m1!1s%22Ground+Floor++Bangunan+Prima+Siswa++Universiti+Teknologi+MARA++40450+Shah+Alam++Selangor%22!3m6!1s0x31cc53ac5befaa23:0xde0c3d2c088cc70!8m2!3d3.0695088!4d101.4980145!15sCloiR3JvdW5kIEZsb29yICBCYW5ndW5hbiBQcmltYSBTaXN3YSAgVW5pdmVyc2l0aSBUZWtub2xvZ2kgTUFSQSAgNDA0NTAgU2hhaCBBbGFtICBTZWxhbmdvciIiA4gBAZIBEXN0dWRlbnRfZG9ybWl0b3J54AEA!16s%2Fg%2F11jnx6br49?entry=ttu",https://www.bankislam.com/need-assistance/branch-locator/,Branches,Bank Islam,
Local Bank,Selangor,PETALING JAYA,"No. 80 & 82, Jalan Othman (1/14), 46000 Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@3.0866485,101.647012,17z/data=!4m10!1m2!2m1!1sNo.+80+%26+82,+Jalan+Othman+(1%2F14),+46000+Petaling+Jaya,+Selangor+Darul+Ehsan!3m6!1s0x31cc4bba46fbdead:0xa5616fee36d69539!8m2!3d3.086582!4d101.647949!15sCktOby4gODAgJiA4MiwgSmFsYW4gT3RobWFuICgxLzE0KSwgNDYwMDAgUGV0YWxpbmcgSmF5YSwgU2VsYW5nb3IgRGFydWwgRWhzYW5aRyJFbm8gODAgJiA4MiBqYWxhbiBvdGhtYW4gMSAxNCA0NjAwMCBwZXRhbGluZyBqYXlhIHNlbGFuZ29yIGRhcnVsIGVoc2FukgEEYmFua5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOQ2JWOWhlbEJCRUFF4AEA!16s%2Fg%2F1tj82c3g?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SHAH ALAM,"No. 3, Jalan Takal 15/21, Seksyen 15, 40000 Shah Alam, Selangor Darul Ehsan","https://www.google.com/maps/place/3,+Jalan+Takal+15%2F21,+Seksyen+15,+40200+Shah+Alam,+Selangor,+Malaysia/@3.064294,101.5384151,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4d6fd0e854ad:0x49dedc61612167df!8m2!3d3.064294!4d101.5384151!16s%2Fg%2F11k1hkdg_d?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,RAWANG,"No. 59A, Jalan Welman, 48000 Rawang, Selangor Darul Ehsan","https://www.google.com/maps/place/59a,+Jln+Welman,+Kuala+Garing,+48000+Rawang,+Selangor,+Malaysia/@3.32079,101.5748651,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4259e1507a05:0xcf101a481fe3c02a!8m2!3d3.32079!4d101.5748651!16s%2Fg%2F11dzw639tq?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,KLANG,"Wisma Meru, No. 1, Lintang Pekan Baru, Off Jalan Meru, 41050 Klang, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank+-+Trade+Finance/@3.0647406,101.4520743,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc536dec63a9c7:0x3e8ebbee3a14f5b6!8m2!3d3.0647406!4d101.4520743!16s%2Fg%2F1tp1w9wx?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BANTING,"No. 119 & 121, Jalan Sultan Abdul Samad, 42700 Banting, Selangor Darul Ehsan.","https://www.google.com/maps/place/119,+Jalan+Sultan+Abdul+Samad,+Banting,+42700+Banting,+Selangor,+Malaysia/@2.8138048,101.5052861,17z/data=!3m1!4b1!4m5!3m4!1s0x31cda4bc342b000d:0x1fdd7fbae3583ca5!8m2!3d2.8138048!4d101.5052861?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,KUALA SELANGOR,"No. 64, Jalan Stesen, 45000 Kuala Selangor, Selangor Darul Ehsan","https://www.google.com/maps/place/64,+Jalan+Stesen,+45000+Kuala+Selangor,+Selangor,+Malaysia/@3.3408913,101.2496058,17z/data=!3m1!4b1!4m6!3m5!1s0x31ccf358e28e418d:0x1c727a77df68e3d5!8m2!3d3.3408913!4d101.2496058!16s%2Fg%2F11fq_v3z89?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SUBANG JAYA,"W-1-0, W-2-0 & W-1-1, Subang Square Business Centre, Jalan SS15/4G, 47500 Subang Jaya, Selangor Darul Ehsan",,https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,AMPANG,"No. 91, Lorong Memanda 1, Ampang Point, 68000 Ampang, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank+-+SME+Banking/@3.1589047,101.7489237,17z/data=!4m10!1m2!2m1!1sNo.+91,+Lorong+Memanda+1,+Ampang+Point,+68000+Ampang,+Selangor+Darul+Ehsan!3m6!1s0x31cc37a839c70eed:0x685ee91b700a1f39!8m2!3d3.1589047!4d101.7511124!15sCkpOby4gOTEsIExvcm9uZyBNZW1hbmRhIDEsIEFtcGFuZyBQb2ludCwgNjgwMDAgQW1wYW5nLCBTZWxhbmdvciBEYXJ1bCBFaHNhbpIBBGJhbmvgAQA!16s%2Fg%2F1tfd9zc_?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,PUCHONG,"No. 2, Jalan Kinrara, Taman Kinrara, Jalan Puchong, 47100 Selangor Darul Ehsan","https://www.google.com/maps/place/2,+Jln+Kinrara,+Taman+Kinrara,+47180+Puchong,+Selangor,+Malaysia/@3.066223,101.650144,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4b0581240a1b:0x2a3b09ed3e193228!8m2!3d3.066223!4d101.650144!16s%2Fg%2F11c22z1ngg?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BALAKONG,"No. 24, Medan Taming 2, Taman Taming Jaya, 43300 Balakong, Selangor Darul Ehsan.","https://www.google.com/maps/place/24,+Medan+Taming+Sari+2,+Taman+Taming+Jaya,+43300+Seri+Kembangan,+Selangor,+Malaysia/@3.0238079,101.7413134,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdcad01e617da1:0x9aa6c41778b4b358!8m2!3d3.0238079!4d101.7413134!16s%2Fg%2F11hcj31byw?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BANDAR SUNWAY,"No. 12 & 14, Jalan PJS 11/28A, Metro Bandar Sunway, Bandar Sunway, 46150 Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank+-+Safe+Deposit+Boxes/@3.0734919,101.6052926,16z/data=!4m10!1m2!2m1!1sNo.+12+%26+14,+Jalan+PJS+11%2F28A,+Metro+Bandar+Sunway,+Bandar+Sunway,+46150+Petaling+Jaya,+Selangor+Darul+Ehsan!3m6!1s0x31cc4c80adc4aac1:0x247b1167be6e056!8m2!3d3.0731816!4d101.6104705!15sCmxOby4gMTIgJiAxNCwgSmFsYW4gUEpTIDExLzI4QSwgTWV0cm8gQmFuZGFyIFN1bndheSwgQmFuZGFyIFN1bndheSwgNDYxNTAgUGV0YWxpbmcgSmF5YSwgU2VsYW5nb3IgRGFydWwgRWhzYW5aaCJmbm8gMTIgJiAxNCBqYWxhbiBwanMgMTEgMjhhIG1ldHJvIGJhbmRhciBzdW53YXkgYmFuZGFyIHN1bndheSA0NjE1MCBwZXRhbGluZyBqYXlhIHNlbGFuZ29yIGRhcnVsIGVoc2FukgEEYmFua5oBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOQ2EyVjZTazVCRUFF4AEA!16s%2Fg%2F1wk49kvv?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SRI ANDALAS,"No. 1 & 3, Jalan Sri Sarawak 17, Taman Sri Andalas, 41200 Klang, Selangor Darul Ehsan","https://www.google.com/maps/place/1,+Jalan+Sri+Sarawak+17,+Taman+Sri+Andalas,+41200+Klang,+Selangor,+Malaysia/@3.015837,101.442649,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdac986307c095:0x69455118838f94c8!8m2!3d3.015837!4d101.442649!16s%2Fg%2F11sk8nq9qt?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,KAJANG,"No. 11 & 13, Jalan M/J 1, Taman Majlis Jaya, Jalan Sungai Chua, 43000 Kajang, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@2.9899989,101.7739326,17z/data=!4m10!1m2!2m1!1sNo.+11+%26+13,+Jalan+M%2FJ+1,+Taman+Majlis+Jaya,+Jalan+Sungai+Chua,+43000+Kajang,+Selangor+Darul+Ehsan!3m6!1s0x31cdcb9f10546ead:0x7d86db05b4bafe8a!8m2!3d2.9899989!4d101.7761213!15sCmJOby4gMTEgJiAxMywgSmFsYW4gTS9KIDEsIFRhbWFuIE1hamxpcyBKYXlhLCBKYWxhbiBTdW5nYWkgQ2h1YSwgNDMwMDAgS2FqYW5nLCBTZWxhbmdvciBEYXJ1bCBFaHNhblpeIlxubyAxMSAmIDEzIGphbGFuIG0gaiAxIHRhbWFuIG1hamxpcyBqYXlhIGphbGFuIHN1bmdhaSBjaHVhIDQzMDAwIGthamFuZyBzZWxhbmdvciBkYXJ1bCBlaHNhbpIBBGJhbmuaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlNPVFZoV1doblJSQULgAQA!16s%2Fg%2F1tfrjvnl?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,TANJUNG SEPAT,"No. 174 & 174A, Jalan Besar, 42800 Tanjung Sepat, Kuala Langat, Selangor Darul Ehsan","https://www.google.com/maps/place/174,+Jalan+Besar,+Pekan+Tanjung+Sepat,+42800+Tanjong+Sepat,+Selangor,+Malaysia/@2.6617351,101.5585779,17z/data=!3m1!4b1!4m5!3m4!1s0x31cd973d3322a837:0x745dad7fffd51d16!8m2!3d2.6617351!4d101.5585779?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,PARAMOUNT GARDEN,"No. 18 & 20, Jalan 20/16A, Taman Paramount, 46300 Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/No.+18+%26+20,+Jalan+20%2F16a,+Taman+Paramount,+46300+Petaling+Jaya,+Selangor,+Malaysia/@3.1070465,101.6248665,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4bfb722ea65b:0x49ee91a7b8352c02!8m2!3d3.1070465!4d101.6248665!16s%2Fg%2F11q2njbssq?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SEKINCHAN,"No.15 & 16 Jalan Menteri Besar 2, New Sekinchan Business Centre, 45400 Sekinchan, Selangor Darul Ehsan","https://www.google.com/maps/place/15,+Jalan+Menteri+Besar+2,+Pekan+Sekinchan,+45400+Sekinchan,+Selangor,+Malaysia/@3.5075872,101.1028303,17z/data=!3m1!4b1!4m9!1m2!2m1!1sNo.15+%26+16+Jalan+Menteri+Besar+2,+New+Sekinchan+Business+Centre,+45400+Sekinchan,+Selangor+Darul+Ehsan!3m5!1s0x31cc909b06d06ce7:0x12afe7385d42cae0!8m2!3d3.5075872!4d101.1028303!15sCmZOby4xNSAmIDE2IEphbGFuIE1lbnRlcmkgQmVzYXIgMiwgTmV3IFNla2luY2hhbiBCdXNpbmVzcyBDZW50cmUsIDQ1NDAwIFNla2luY2hhbiwgU2VsYW5nb3IgRGFydWwgRWhzYW6SARBnZW9jb2RlZF9hZGRyZXNz4AEA?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,TAMAN SENTOSA KLANG,"No.36,Jalan Dato Shahbudin 30, Taman Sentosa, 41200 Klang, Selangor Darul Ehsan.","https://www.google.com/maps/place/36,+Jln+Dato+Yusuf+Shahbudin+30,+Taman+Sentosa,+41200+Klang,+Selangor,+Malaysia/@3.0094522,101.4708977,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdace452ca76e3:0xfd7728cc21d7bdd3!8m2!3d3.0094522!4d101.4708977!16s%2Fg%2F11g0zthwsr?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SELAYANG,"No.39 & 41, Jalan SJ 17, Taman Selayang Jaya, 68100 Batu Caves, Selangor Darul Ehsan.","https://www.google.com/maps/place/39,+Jalan+SJ+17,+Taman+Selayang+Jaya,+68100+Batu+Caves,+Selangor,+Malaysia/@3.2378229,101.6505801,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc46fa7c4ef9f5:0x75084fcdbd2c5eae!8m2!3d3.2378229!4d101.6505801?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,TELUK PULAI,"No. 169, Jalan Teluk Pulai, 41100 Klang, Selangor Darul Ehsan","https://www.google.com/maps/place/169,+Jalan+Teluk+Pulai,+Taman+Teluk+Pulai,+41100+Klang,+Selangor,+Malaysia/@3.042068,101.4270949,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc54aebc8ac47f:0xd69cb8690e23121d!8m2!3d3.042068!4d101.4270949!16s%2Fg%2F11c2b48xq8?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BANDAR BARU AMPANG,"No. 1G-3G, Jalan Wawasan 2/10, Bandar Baru Ampang, 68000 Ampang, Selangor Darul Ehsan.","https://www.google.com/maps/place/1,+Jalan+Wawasan+2%2F10,+Bandar+Baru+Ampang,+68000+Ampang,+Selangor,+Malaysia/@3.1466385,101.7666338,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc36e39d9e075f:0x5313b9ce46317dd3!8m2!3d3.1466385!4d101.7666338?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,DAMANSARA UTAMA,"No 25-29G, Jalan SS 21/60, 47400 Damansara Utama, Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/25-29G,+Jalan+SS+21%2F60,+Damansara+Utama,+47400+Petaling+Jaya,+Selangor,+Malaysia/@3.132859,101.6231535,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc49362169e117:0xbb76e5ac04597ec0!8m2!3d3.132859!4d101.6231535!16s%2Fg%2F11q2n7hbxc?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SRI GOMBAK,"No. G-16, 1-16 & 2-16 & G-17, 1-17 & 2-17, Jalan Prima SG1, Taman Prima Sri Gombak, 68100 Batu Caves, Selangor Darul Ehsan.",,https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,"TAMAN SRI TANMING, CHERAS","No. 1&3, Jalan Seri Taming 1F, Taman Seri Taming, Batu 9, 43200 Cheras, Selangor Darul Ehsan","https://www.google.com/maps/place/1,+Jalan+Seri+Taming+1f,+Taman+Seri+Taming,+43200+Cheras,+Selangor,+Malaysia/@3.0546329,101.7506278,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc351fb6b14a9f:0x4551221a5a31ad9!8m2!3d3.0546329!4d101.7506278!16s%2Fg%2F11t2y72c0w?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,"TAMAN PUTRA, AMPANG","No. 7 & 9, Jalan Bunga Tanjong 6A, Taman Putra, 68000 Ampang, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank+-+Safe+Deposit+Boxes/@3.1211311,101.7611529,17z/data=!4m10!1m2!2m1!1sNo.+7+%26+9,+Jalan+Bunga+Tanjong+6A,+Taman+Putra,+68000+Ampang,+Selangor+Darul+Ehsan!3m6!1s0x31cc36856199f70f:0x2e74acd385cd02!8m2!3d3.1211726!4d101.7620716!15sClJOby4gNyAmIDksIEphbGFuIEJ1bmdhIFRhbmpvbmcgNkEsIFRhbWFuIFB1dHJhLCA2ODAwMCBBbXBhbmcsIFNlbGFuZ29yIERhcnVsIEVoc2FukgEEYmFua-ABAA!16s%2Fg%2F1tf5h471?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,PETALING JAYA 14,"No 22 & 24 Jalan 14/14, 46100 Petaling Jaya, Selangor","https://www.google.com/maps/place/22,+Jalan+14%2F14,+Seksyen+14,+46100+Petaling+Jaya,+Selangor,+Malaysia/@3.1102667,101.636285,17z/data=!3m1!4b1!4m5!3m4!1s0x31cc4be056e6c5a9:0xba8433f36b6bb2b!8m2!3d3.1102667!4d101.636285?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BATU CAVES,"Wisma Keringat 2, No. 17, Lorong Batu Caves 2, 68100 Batu Caves, Selangor Darul Ehsan.","https://www.google.com/maps/place/2,+17,+Lorong+Batu+Caves+2,+Medan+Batu+Caves,+68100+Batu+Caves,+Selangor,+Malaysia/@3.2345721,101.6733789,17z/data=!3m1!4b1!4m9!1m2!2m1!1sWisma+Keringat+2,+No.+17,+Lorong+Batu+Caves+2,+68100+Batu+Caves,+Selangor+Darul+Ehsan.!3m5!1s0x31cc4708a4ad6e37:0x6bbfc752bf71937a!8m2!3d3.2345721!4d101.6733789!15sClZXaXNtYSBLZXJpbmdhdCAyLCBOby4gMTcsIExvcm9uZyBCYXR1IENhdmVzIDIsIDY4MTAwIEJhdHUgQ2F2ZXMsIFNlbGFuZ29yIERhcnVsIEVoc2FuLpIBEGNvbXBvdW5kX3NlY3Rpb27gAQA?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,PJ CITY,"Ground Floor, Tower A PJ City Development 15A, Jalan 219, Section 51A, 46100 Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@3.089643,101.6283633,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4b926bb331a5:0xaa286c55a293ca0d!8m2!3d3.089643!4d101.6283633!16s%2Fg%2F1hc2nflvp?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,PUCHONG PRIMA,"No. E-01-07 & E-01-08, Jalan Puchong Prima 5/3, Puchong Prima, 47100 Puchong, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@2.9999907,101.5949614,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb3749c8e6a8f:0x3d6fba08bc0d2ee5!8m2!3d2.9999907!4d101.5949614!16s%2Fg%2F1tpg_78c?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,SUNGAI BULOH NEW VILLAGE,"No. 30, Jalan Public, Sungai Buloh New Village, 47000 Sungai Buloh, Selangor Darul Ehsan.","https://www.google.com/maps/place/Hong+Leong+Bank/@3.1980676,101.5506702,14z/data=!4m10!1m2!2m1!1sNo.+30,+Jalan+Public,+Sungai+Buloh+New+Village,+47000+Sungai+Buloh,+Selangor+Darul+Ehsan.!3m6!1s0x31cc4578d3ba65e3:0x94a39cb4ef69d2c0!8m2!3d3.1980676!4d101.5681797!15sCllOby4gMzAsIEphbGFuIFB1YmxpYywgU3VuZ2FpIEJ1bG9oIE5ldyBWaWxsYWdlLCA0NzAwMCBTdW5nYWkgQnVsb2gsIFNlbGFuZ29yIERhcnVsIEVoc2FuLpIBBGJhbmvgAQA!16s%2Fg%2F1tnphhmz?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,"BUKIT RAHMAN PUTRA, SUNGAI BULOH","No. 64, Jalan BRP 1/2, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor Darul Ehsan.","https://www.google.com/maps/place/64,+Jalan+BRP+1%2F2,+Bukit+Rahman+Putra,+47000+Sungai+Buloh,+Selangor,+Malaysia/@3.2114667,101.5620263,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4573261f15f1:0xf342a9d6647ee9cd!8m2!3d3.2114667!4d101.5620263!16s%2Fg%2F11c290p56k?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,"JALAN BESAR, SERI KEMBANGAN","No. 5 & 7 Jalan Besar Susur 1, 43300 Seri Kembangan, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@3.0210384,101.6960314,15z/data=!4m10!1m2!2m1!1sNo.+5+%26+7+Jalan+Besar+Susur+1,+43300+Seri+Kembangan,+Selangor+Darul+Ehsan!3m6!1s0x31cdb558f7be24c5:0xae886a0d0ffda200!8m2!3d3.0210384!4d101.7047861!15sCklOby4gNSAmIDcgSmFsYW4gQmVzYXIgU3VzdXIgMSwgNDMzMDAgU2VyaSBLZW1iYW5nYW4sIFNlbGFuZ29yIERhcnVsIEVoc2FuWkgiRm5vIDUgJiA3IGphbGFuIGJlc2FyIHN1c3VyIDEgNDMzMDAgc2VyaSBrZW1iYW5nYW4gc2VsYW5nb3IgZGFydWwgZWhzYW6SAQRiYW5rmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVEyTjJWWGFERlJSUkFC4AEA!16s%2Fg%2F11cltrzcxn?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,"SEKSYEN 3, BANDAR SEMENYIH","No. 7 & 9, Jalan Pasar Baru 2, Seksyen 3, Bandar Semenyih, 43500 Semenyih, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@2.9479399,101.8465164,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdce7c2cbe9a1d:0xe430c9d62293c9d2!8m2!3d2.9479399!4d101.8465164!16s%2Fg%2F1tdl3n9y?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BANDAR PUTERI PUCHONG,"No. 2, Jalan Puteri 2/4, Bandar Puteri, 47100 Puchong, Selangor Darul Ehsan.","https://www.google.com/maps/place/2,+Jalan+Puteri+2%2F4,+Bandar+Puteri,+47100+Puchong,+Selangor,+Malaysia/@3.021825,101.6151158,17z/data=!3m1!4b1!4m6!3m5!1s0x31cdb3588608b5bb:0x5fc5d05b3f41e825!8m2!3d3.021825!4d101.6151158!16s%2Fg%2F11sk8n7z61?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,BANDAR MAHKOTA CHERAS,"No. 1, Jalan Temenggung 21/9, Bandar Mahkota Cheras, 43200 Cheras, Selangor Darul Ehsan.","https://www.google.com/maps/place/1,+Jalan+Temenggung+21%2F9,+Bandar+Mahkota+Cheras,+43200+Cheras,+Selangor,+Malaysia/@3.0539823,101.7866379,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc349787bd9465:0x626bd4e22028426c!8m2!3d3.0539823!4d101.7866379!16s%2Fg%2F11gl1mrwtf?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,TAMAN INDUSTRI SUNGAI BULOH,"51 & 53, Jalan TSB 10A, Taman Industri Sungai Buloh, 47000 Sungai Buloh, Selangor Darul Ehsan.","https://www.google.com/maps/place/51+%26+53,+Jalan+TSB+10A,+Taman+Industri+Sungai+Buloh,+47810+Sungai+Buloh,+Selangor,+Malaysia/@3.1667221,101.5697378,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4fa75c80d52d:0x8dd41f1b80219ad3!8m2!3d3.1667221!4d101.5697378!16s%2Fg%2F11sszd2dh5?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,"DATARAN SUNWAY, SELANGOR","No. 2, Jalan PJU 5/8, Dataran Sunway, Kota Damansara, 47810 Petaling Jaya, Selangor Darul Ehsan.","https://www.google.com/maps/place/2,+Jalan+PJU+5%2F8,+Dataran+Sunway,+47810+Petaling+Jaya,+Selangor,+Malaysia/@3.150128,101.592596,17z/data=!3m1!4b1!4m6!3m5!1s0x31cc4ee087430539:0xa4e3b14dfdcae602!8m2!3d3.150128!4d101.592596!16s%2Fg%2F11csp3jlyr?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Branches,Hong Leong Bank,
Local Bank,Selangor,PETALING JAYA,"No. 80 & 82, Jalan Othman (1/14), 46000 Petaling Jaya, Selangor Darul Ehsan","https://www.google.com/maps/place/Hong+Leong+Bank/@3.0866485,101.647012,17z/data=!4m10!1m2!2m1!1sNo.+80+%26+82,+Jalan+Othman+(1%2F14),+46000+Petaling+Jaya,+Selangor+Darul+Ehsan!3m6!1s0x31cc4bba46fbdead:0xa5616fee36d69539!8m2!3d3.086582!4d101.647949!15sCktOby4gODAgJiA4MiwgSmFsYW4gT3RobWFuICgxLzE0KSwgNDYwMDAgUGV0YWxpbmcgSmF5YSwgU2VsYW5nb3IgRGFydWwgRWhzYW6SAQRiYW5r4AEA!16s%2Fg%2F1tj82c3g?entry=ttu",https://www.hlb.com.my/en/personal-banking/help-support/branch-locator.html,Priority Banking Centre,Hong Leong Bank,
